date,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,Energy,attr19,bool1,bool2,bool3,bool4,bool5,bool6,bool7,bool8,bool9,bool10
1/16/2016 20:30,2.959524,3.681671,168.9962,6.663372,1268.493,2.384824,3.423777,392.9256,1108.955,39.64705,36.85899,11.45548,0.03296943,2.923263,0.3369151,30.96381,6.744627,7.785284,165.3825,6.921305,1,0,1,1,0,1,0,0,1,0
1/16/2016 20:40,2.928285,3.578403,167.1096,6.949125,1302.16,2.491122,3.444106,390.7257,1154.04,39.26636,38.69333,11.12841,0.03461326,3.054715,0.3270843,29.68834,6.756769,7.65205,171.3351,6.677677,0,0,0,0,0,1,0,0,1,0
1/16/2016 20:50,3.017996,3.483837,167.9981,7.101662,1288.09,2.375567,3.470565,382.6471,1133.524,41.10186,38.2504,11.5844,0.0341636,3.191155,0.3307818,30.44723,6.96456,7.734634,178.8282,6.758669,0,1,0,0,1,1,0,0,1,0
1/16/2016 21:00,3.038306,3.487192,165.4348,6.818223,1251.281,2.282431,3.621199,367.2451,1078.875,40.89365,36.90245,11.05911,0.03556227,3.224886,0.3294775,31.71575,7.215318,7.53846,175.8455,6.892767,1,0,0,1,1,0,0,0,0,0
1/16/2016 21:10,3.117152,3.338242,162.9496,6.678702,1201.915,2.256647,3.716024,367.1044,1110.803,40.58699,37.87674,11.43434,0.03506177,3.286188,0.3159555,31.26581,7.548021,7.371313,177.0242,6.892748,1,1,1,1,1,0,1,1,1,1
1/16/2016 21:20,3.258172,3.275384,159.9781,6.464984,1168.858,2.331267,3.811078,368.1815,1154.387,41.38193,38.52868,11.16453,0.03579024,3.316615,0.3310672,32.63856,7.608696,7.239269,177.3072,6.598383,1,1,1,0,0,0,1,1,0,1
1/16/2016 21:30,3.185433,3.209154,152.5405,6.69504,1128.558,2.240414,3.954939,370.4352,1105.508,43.45037,37.4211,11.20754,0.03663907,3.446205,0.3339447,31.39172,7.507687,7.129994,170.7346,6.298944,1,0,1,1,0,1,1,0,1,1
1/16/2016 21:40,3.122134,3.088578,148.3887,6.863318,1081.626,2.343523,4.141133,367.6154,1142.354,43.14442,37.87434,10.81947,0.03547822,3.535033,0.3440812,32.41306,7.522435,7.086782,173.4448,6.104342,1,1,1,1,0,0,0,1,0,0
1/16/2016 21:50,3.276174,3.096468,147.71,6.942544,1067.436,2.292554,3.969169,377.1427,1172.481,45.1758,38.79266,10.66793,0.03522943,3.578272,0.3537,33.09815,7.603738,6.832486,168.0292,5.884292,0,1,1,1,0,1,1,1,0,1
1/16/2016 22:00,3.394077,3.022908,146.3241,6.681302,1076.226,2.397717,4.107597,392.7324,1161.853,43.06855,38.45448,10.22245,0.03642385,3.53248,0.3465648,32.08035,7.372744,7.137062,168.1048,5.605567,1,1,0,0,1,1,1,1,1,0
1/16/2016 22:10,3.391948,3.084788,147.5664,7.001541,1062.214,2.402363,4.170772,394.9247,1118.118,40.93746,38.22029,9.905432,0.03604599,3.600136,0.3506069,32.9446,7.384632,7.083588,172.3857,5.511798,1,0,0,0,1,1,1,1,1,0
1/16/2016 22:20,3.42445,3.200859,153.2398,6.945145,1084.004,2.374932,4.09197,404.0789,1094.643,40.97937,36.92103,10.37063,0.03586926,3.633768,0.3550103,33.44866,7.174895,6.955934,172.7557,5.602359,0,0,0,1,1,1,1,0,0,1
1/16/2016 22:30,3.388302,3.337627,155.4204,7.0022,1079.888,2.452862,4.108178,401.0974,1119.458,42.53493,37.82099,10.04477,0.03495654,3.796192,0.3723837,34.7009,7.112356,6.874532,167.7811,5.466007,0,0,0,1,1,0,0,0,0,1
1/16/2016 22:40,3.526853,3.419078,152.5806,6.847682,1124.503,2.349361,4.109646,415.8097,1165.983,44.07691,36.82827,10.11838,0.0362053,3.721545,0.3856578,33.40778,7.008811,6.537097,165.0251,5.220628,0,0,0,1,0,1,0,0,1,0
1/16/2016 22:50,3.670527,3.346952,154.57,7.18596,1151.234,2.260897,4.02313,413.9988,1176.823,42.50123,37.11771,9.683284,0.03637018,3.903298,0.3936406,34.79517,6.780566,6.580127,158.3659,5.124625,0,0,0,0,1,0,1,0,1,0
1/16/2016 23:00,3.599891,3.5041,149.9814,7.210826,1148.676,2.311822,4.218659,408.0011,1132.784,42.21398,36.36491,9.570943,0.03526841,3.865784,0.3942822,33.751,6.508913,6.758547,165.1237,4.884665,1,1,1,1,0,0,0,0,1,1
1/16/2016 23:10,3.679072,3.635381,155.961,7.227587,1101.322,2.379687,4.372137,423.7199,1149.897,44.08745,35.57895,9.659081,0.0357938,4.052111,0.3811023,32.20703,6.488564,7.093161,166.2734,5.109388,0,1,0,0,0,1,0,1,1,1
1/16/2016 23:20,3.735697,3.779186,159.5027,7.517317,1050.648,2.489144,4.568748,426.6898,1192.598,46.14195,34.56069,9.667994,0.03430997,4.02026,0.3772011,30.95774,6.400442,6.807072,168.6492,5.052787,1,1,0,1,1,0,1,0,0,1
1/16/2016 23:30,3.828655,3.68917,156.1316,7.464197,1063.251,2.411074,4.504251,446.6716,1155.275,44.75626,35.09584,9.445302,0.0337427,4.113158,0.3662533,32.35115,6.340056,7.086009,171.2236,4.901355,1,0,0,1,1,0,1,0,1,0
1/16/2016 23:40,3.821286,3.591074,162.0217,7.442181,1062.385,2.388543,4.349544,430.758,1119.282,44.11198,35.59835,9.890157,0.03528456,4.13859,0.3539043,33.52692,6.252507,7.131356,165.0517,5.096108,1,1,1,0,1,1,0,1,1,0
1/16/2016 23:50,3.846537,3.587732,162.0022,7.635084,1084.23,2.331306,4.479008,442.505,1125.959,45.33364,35.02142,10.23746,0.03677018,4.055824,0.3542557,34.56345,6.178133,6.802608,165.0874,5.14279,1,1,0,0,0,1,1,0,0,0
1/17/2016 0:00,3.693676,3.466617,154.7529,7.492875,1048.665,2.37415,4.44498,438.6288,1078.765,47.19405,33.76913,10.71774,0.03834112,4.113092,0.3511317,32.91037,6.139615,7.02047,172.3198,5.095222,1,0,1,0,1,0,0,1,0,1
1/17/2016 0:10,3.83185,3.586618,151.4304,7.816496,1048.343,2.465829,4.225081,446.9624,1115.927,46.2952,34.18647,10.55969,0.03702123,4.205684,0.3583708,33.47351,5.975073,6.76227,170.4603,5.231042,1,0,1,0,0,0,0,0,0,0
1/17/2016 0:20,3.793581,3.704969,156.28,7.940938,1082.426,2.412526,4.069367,432.7165,1069.955,47.76688,32.74041,10.41145,0.03645558,4.306615,0.3753407,32.18409,5.916819,6.865828,173.1517,5.305175,1,0,1,0,0,1,1,1,1,0
1/17/2016 0:30,3.878468,3.846305,149.1693,7.809362,1031.097,2.33298,4.008793,435.9067,1104.967,47.3782,33.56919,10.40421,0.03587456,4.42791,0.3645341,32.27381,5.793858,6.576484,179.7238,5.517317,1,1,1,0,0,1,0,1,0,1
1/17/2016 0:40,3.907201,3.832879,149.5835,8.022608,1061.76,2.22377,4.166285,454.5289,1065.687,48.9822,32.03052,10.77923,0.03732711,4.608206,0.3734714,33.71742,6.020916,6.581409,171.4806,5.34202,0,0,0,0,1,0,1,1,1,0
1/17/2016 0:50,4.083282,3.918565,154.7605,8.050688,1072.172,2.182697,4.25509,474.4782,1110.715,51.28757,30.58927,10.58495,0.03606598,4.623693,0.3581534,32.75158,5.879379,6.476266,171.9984,5.428716,1,0,0,0,1,1,1,1,1,0
1/17/2016 1:00,4.051405,4.000095,158.6354,8.367112,1042.163,2.156694,4.436594,490.0927,1075.21,49.29887,30.63512,11.0173,0.03673797,4.4285,0.3716257,33.50718,5.973475,6.781773,170.2281,5.5075,0,0,0,1,0,0,0,1,0,0
1/17/2016 1:10,3.859524,4.067569,157.9116,8.341293,1036.98,2.219269,4.653569,499.3806,1118.66,49.30337,29.51976,11.06435,0.035886,4.625272,0.3571334,32.98277,5.8842,6.980551,172.2877,5.697758,1,0,0,0,1,0,0,0,0,1
1/17/2016 1:20,3.815373,4.215178,157.5605,8.592425,1001.512,2.143015,4.575231,514.6844,1117.833,51.26006,29.00704,11.25959,0.03606357,4.768099,0.3724402,32.92242,5.673296,7.027959,164.6382,5.717717,1,1,0,0,1,1,1,0,0,0
1/17/2016 1:30,3.84726,4.152462,158.9957,8.971024,1038.867,2.161163,4.776581,515.1314,1141.465,49.39949,27.5778,10.75984,0.03726221,4.993145,0.3854544,32.85735,5.395794,7.219794,165.6474,5.724359,0,1,0,0,1,1,0,1,0,1
1/17/2016 1:40,3.926614,4.242379,165.6206,8.691628,1086.02,2.196446,4.838584,505.5558,1117.454,51.76875,28.83178,10.53814,0.03601293,4.851777,0.3787304,34.10592,5.595629,6.901873,170.0068,5.443205,0,1,1,1,1,0,1,0,1,0
1/17/2016 1:50,3.822297,4.062609,159.3394,8.578062,1032.624,2.113164,4.718014,511.7512,1114.517,49.55023,28.5749,10.27957,0.03474614,5.008478,0.3772447,33.00284,5.627413,6.672936,169.434,5.368176,0,1,1,0,0,0,0,1,1,1
1/17/2016 2:00,3.761491,4.100873,160.2856,8.963278,997.2327,2.200084,4.930896,492.2106,1108.436,50.18836,29.02593,10.40149,0.03587885,4.865924,0.3609349,33.45704,5.786481,6.605722,170.3775,5.181944,0,1,0,0,0,1,0,1,1,1
1/17/2016 2:10,3.913471,3.99206,165.3038,9.216702,992.5532,2.19447,5.055179,480.7293,1073.113,48.36597,28.54816,9.89147,0.03492704,4.908239,0.3729685,32.95057,5.718873,6.405295,178.3973,5.090953,1,1,0,0,0,0,1,1,1,0
1/17/2016 2:20,3.749422,3.994365,168.9065,9.596036,943.6505,2.251081,5.0712,497.1363,1022.837,49.20087,28.46017,10.22851,0.03448628,4.780527,0.3827971,34.11074,5.527267,6.540026,185.9182,5.122334,1,1,0,0,1,0,1,1,0,0
1/17/2016 2:30,3.696833,3.934073,176.1627,9.616677,966.878,2.309511,4.85027,501.8723,1062.71,48.69384,28.08563,10.19667,0.0345094,4.707903,0.3720691,33.39393,5.490325,6.704795,183.5939,4.922591,1,1,0,0,0,1,1,1,1,0
1/17/2016 2:40,3.819903,3.965283,179.5369,10.04075,1008.613,2.355824,4.82513,523.8934,1035.832,50.90327,27.2427,10.28036,0.03548652,4.936414,0.372806,33.09143,5.680119,6.502407,174.7501,4.790587,0,1,1,1,0,1,1,0,1,0
1/17/2016 2:50,3.654171,4.010922,182.4077,9.58135,1052.045,2.45854,4.691804,530.6795,1014.97,52.39212,26.12407,10.44814,0.03560293,5.177318,0.3754656,33.67232,5.952917,6.783443,167.098,4.824156,1,1,0,1,1,1,0,0,1,0
1/17/2016 3:00,3.521848,3.900394,180.3958,9.441171,1019.988,2.523766,4.621081,533.0184,966.9228,52.92445,24.87998,10.26695,0.03560394,5.037396,0.3925914,33.01997,6.144899,6.917408,167.386,4.878579,0,0,0,1,1,1,0,0,1,1
1/17/2016 3:10,3.686861,3.902699,174.2366,9.069779,1019.171,2.605548,4.751862,515.3535,943.6671,54.82677,25.54698,10.57494,0.03396389,4.894289,0.3751927,31.69716,6.023926,6.991338,170.9318,4.824525,1,1,0,1,0,0,1,1,0,1
1/17/2016 3:20,3.511027,3.745144,166.5303,9.489589,989.8869,2.573783,4.696886,535.3273,902.3751,53.91005,25.08458,10.85336,0.03473509,4.834537,0.3661695,33.08067,6.19509,6.720569,174.0614,5.013591,0,1,1,0,0,0,1,1,1,0
1/17/2016 3:30,3.411243,3.683546,163.5094,9.456146,941.8757,2.489573,4.77041,538.1355,902.1771,55.03025,25.32534,11.14338,0.03345539,4.785685,0.355802,33.48127,6.334641,6.473392,166.0464,5.178127,1,1,1,0,0,1,1,0,1,1
1/17/2016 3:40,3.489002,3.616193,168.1571,9.800205,902.3857,2.477687,4.702133,560.5803,918.1597,56.37863,25.77833,11.52465,0.03418931,4.548804,0.3571172,32.18737,6.030318,6.75361,163.5795,5.014725,1,1,0,0,0,1,1,0,1,1
1/17/2016 3:50,3.479816,3.627101,162.3706,9.571632,873.1938,2.383529,4.610849,547.9383,881.496,56.73124,25.12314,11.12187,0.03437681,4.651644,0.3401526,33.4892,6.197048,6.511704,157.3337,5.019736,0,1,0,1,1,0,1,1,0,1
1/17/2016 4:00,3.397995,3.523085,160.6373,9.246506,891.1473,2.356644,4.5021,547.6977,860.6973,55.00533,24.90919,10.76174,0.03380584,4.788867,0.3468373,33.86003,6.095384,6.466237,150.4024,4.927684,0,1,1,1,1,0,0,1,1,1
1/17/2016 4:10,3.430526,3.390916,155.277,9.439775,929.5375,2.384768,4.38216,565.9299,903.202,52.80531,25.80456,10.47917,0.03284049,4.620926,0.3338716,33.48543,6.30478,6.555605,148.7979,4.694739,1,0,0,1,1,0,1,0,0,0
1/17/2016 4:20,3.41157,3.455253,161.0322,9.83179,973.2357,2.503869,4.289323,567.4337,891.1271,54.68389,26.85685,10.82653,0.03330217,4.848661,0.3490802,32.4677,6.395918,6.707573,152.5192,4.468706,1,1,1,1,1,1,0,1,0,0
1/17/2016 4:30,3.45391,3.618942,160.6315,10.02264,928.2139,2.456187,4.358582,562.7374,871.8636,54.81961,27.47487,11.34337,0.03466948,4.99689,0.3326259,31.01503,6.336259,6.923553,159.4785,4.429698,1,1,1,1,1,0,0,0,1,0
1/17/2016 4:40,3.590661,3.586416,163.7037,10.42716,883.7885,2.505996,4.25933,535.0646,847.1906,54.98378,28.21155,11.57822,0.03504641,4.77287,0.3421868,30.429,6.574244,7.173016,159.7741,4.346626,0,1,0,0,1,0,1,0,0,1
1/17/2016 4:50,3.57366,3.410423,158.4312,10.82377,840.7077,2.621273,4.2469,519.855,805.0986,52.69306,27.56182,11.065,0.03354068,4.867743,0.3373067,30.82273,6.5106,6.949289,152.5176,4.290473,1,0,0,1,0,1,0,1,0,1
1/17/2016 5:00,3.459216,3.408448,152.3605,10.63749,850.263,2.510863,4.351997,499.6833,841.2864,54.73432,27.17251,10.99163,0.03236245,4.732715,0.3366306,30.20736,6.453508,7.188532,152.3032,4.102656,1,0,0,0,1,0,1,1,0,0
1/17/2016 5:10,3.356419,3.505355,150.1113,10.79441,864.4406,2.449486,4.366068,476.912,846.8209,55.05979,28.17912,10.71063,0.03281755,4.698814,0.3478761,28.7296,6.655741,6.929141,158.9096,3.907784,1,0,1,1,1,1,1,0,1,1
1/17/2016 5:20,3.207499,3.591432,149.4934,10.55639,838.8683,2.399623,4.425445,465.9009,831.0688,53.29929,28.70117,11.1351,0.03227709,4.790434,0.3314101,28.6721,6.663261,6.913561,155.7458,3.94085,1,0,1,1,0,1,0,1,1,0
1/17/2016 5:30,3.190221,3.579615,152.2841,10.92723,821.7607,2.368083,4.561714,462.6063,801.4539,52.65666,29.47066,10.95591,0.03302726,4.898845,0.3353617,28.74277,6.818399,7.172387,163.2981,3.93177,0,0,0,1,1,1,1,0,0,0
1/17/2016 5:40,3.323985,3.647909,149.6443,10.58796,845.3088,2.452182,4.355356,444.1915,775.4828,52.36206,30.38591,10.835,0.03140432,4.748805,0.3478978,28.11169,7.000404,7.478902,169.2625,3.888854,1,1,0,0,0,0,0,1,1,1
1/17/2016 5:50,3.442846,3.817953,147.6118,10.3574,859.9084,2.532206,4.359353,449.2158,765.939,54.23685,29.73357,11.2875,0.03076426,4.937593,0.3522653,28.53758,7.341877,7.603257,161.2406,3.902946,1,1,1,0,1,1,1,0,0,0
1/17/2016 6:00,3.525867,3.977975,141.7773,10.59539,841.1347,2.598559,4.261355,457.6801,760.8335,56.43975,29.72699,10.91814,0.03071681,4.906257,0.3631157,27.94295,7.306658,7.797307,161.5284,3.877006,1,1,0,1,0,0,1,1,0,1
1/17/2016 6:10,3.689459,3.824917,142.0095,10.83897,873.9764,2.538434,4.377142,458.5062,793.269,54.98152,30.86349,10.53425,0.03195443,4.93281,0.3563778,27.05348,7.62967,7.497926,158.5099,3.78111,0,0,0,1,1,1,1,1,0,1
1/17/2016 6:20,3.59992,3.803878,143.9343,10.42997,866.0129,2.563689,4.448977,441.289,783.3141,55.60507,30.74524,10.37114,0.03186241,4.722982,0.3458063,26.37885,7.851771,7.403624,159.6451,3.954922,0,1,1,0,1,1,1,0,0,0
1/17/2016 6:30,3.515913,3.754299,142.799,9.937706,904.3395,2.559909,4.313951,434.8158,768.598,54.04218,29.56566,10.54626,0.03242173,4.552279,0.3414341,25.80174,7.905464,7.117456,163.0208,3.834008,1,1,1,1,1,1,0,1,0,0
1/17/2016 6:40,3.346487,3.704421,136.7341,10.30106,885.4086,2.552167,4.106612,451.305,791.0054,55.19933,30.4101,11.03595,0.03238939,4.57003,0.3475712,27.0659,7.770855,7.084442,163.8884,3.709708,1,1,1,1,1,0,0,1,1,1
1/17/2016 6:50,3.429276,3.685215,136.9333,10.16216,846.7828,2.477771,3.942184,433.3417,777.8026,56.3204,29.1179,10.59601,0.03172657,4.526023,0.3568889,26.05828,7.454672,7.164161,169.125,3.807627,0,1,0,1,0,1,1,1,1,1
1/17/2016 7:00,3.404279,3.842173,134.6003,10.40852,880.1196,2.508719,3.912398,417.3198,740.2668,53.77719,28.8814,10.69018,0.03126585,4.712895,0.3591436,25.77354,7.092716,7.301562,167.0499,3.997224,1,0,0,1,1,0,1,1,1,0
1/17/2016 7:10,3.452406,3.765361,137.1189,10.21534,902.0408,2.433374,4.030018,432.5057,776.1694,51.29093,29.44535,10.88693,0.03136453,4.666271,0.3433219,24.56743,6.87056,7.056511,172.5272,4.186705,1,0,1,0,0,1,0,1,0,0
1/17/2016 7:20,3.320877,3.750556,140.714,10.6624,889.6911,2.328213,4.091554,446.0192,808.9592,50.28979,28.94235,11.28175,0.03250426,4.878613,0.328306,25.70764,6.626733,7.217444,164.2087,4.192796,0,0,0,1,0,1,1,0,1,1
1/17/2016 7:30,3.348052,3.774154,140.0162,10.41847,909.0903,2.328453,4.075111,459.7407,845.5008,49.74893,28.45887,11.82315,0.0322016,5.074548,0.3411289,26.19931,6.409925,7.451586,160.3275,4.39867,1,1,1,1,0,1,1,1,0,0
1/17/2016 7:40,3.486078,3.628358,140.9334,10.57688,886.222,2.292175,4.016089,475.6752,822.0318,48.07615,28.93362,11.33917,0.03366258,5.127802,0.3268771,26.05877,6.599001,7.160494,156.9686,4.245121,1,1,1,0,1,0,0,0,1,0
1/17/2016 7:50,3.385665,3.544122,141.3274,11.03834,891.1994,2.397246,4.206482,476.9669,839.0407,48.01057,28.83644,11.75645,0.03442381,4.906699,0.3362377,25.28437,6.537039,7.401645,153.9649,4.390845,1,0,1,0,0,1,0,1,1,0
1/17/2016 8:00,3.362337,3.480553,147.1337,11.01907,861.1459,2.480169,4.177063,478.6775,822.6227,49.81546,29.20178,12.0306,0.03548146,4.783705,0.3241375,25.22002,6.465227,7.723408,153.7562,4.1913,0,0,1,1,0,1,0,0,0,0
1/17/2016 8:10,3.221308,3.637217,147.9973,11.18463,854.4915,2.391677,4.332384,491.4779,823.7606,49.63818,29.86935,11.72594,0.03471812,4.605283,0.3375112,24.76615,6.348635,7.53291,159.4847,4.139096,1,0,1,1,0,1,0,1,1,0
1/17/2016 8:20,3.355148,3.48585,148.8607,11.36967,892.0038,2.457349,4.267371,493.3059,783.4822,47.61362,30.93302,11.81179,0.03479651,4.400354,0.3411999,25.31762,6.376634,7.850779,164.2,4.110466,1,1,0,0,0,1,0,1,0,1
1/17/2016 8:30,3.402777,3.496927,154.4066,11.64825,857.0602,2.352854,4.255599,490.802,765.7131,46.38668,32.41224,11.96582,0.03498814,4.534098,0.3375332,26.39931,6.15574,7.465203,169.9308,3.989367,1,1,0,1,0,0,0,0,0,1
1/17/2016 8:40,3.321519,3.424632,148.6807,12.13716,849.5258,2.267507,4.218945,476.7967,728.4437,46.53843,33.24597,12.31364,0.03635812,4.530618,0.3222742,26.91249,5.944366,7.279923,168.5806,3.8781,0,0,1,1,0,0,1,1,1,0
1/17/2016 8:50,3.312649,3.369835,142.7855,11.60597,887.0107,2.18416,4.392756,487.8553,740.6615,44.65121,32.86642,12.7617,0.03732044,4.403816,0.3132998,28.00394,5.908146,7.319553,170.2754,3.77627,1,1,1,1,1,1,1,0,1,1
1/17/2016 9:00,3.234037,3.428538,138.0978,12.0941,883.839,2.281946,4.262592,480.4172,769.2378,42.59113,32.20827,12.46047,0.03864493,4.611342,0.3119244,29.12087,5.695699,7.641837,167.5713,3.644999,0,1,1,0,0,0,0,1,0,1
1/17/2016 9:10,3.261585,3.557278,143.5994,12.10559,840.4739,2.30751,4.410204,459.8508,790.5636,44.07733,30.7258,12.22601,0.03845425,4.602629,0.3049797,28.05773,5.690232,7.881084,170.9579,3.746914,0,0,1,0,1,0,0,0,0,1
1/17/2016 9:20,3.371938,3.645788,147.2485,12.25496,798.5906,2.270955,4.276379,457.0848,761.8189,45.57513,30.93017,12.33566,0.03874994,4.79564,0.3094463,29.21607,5.405885,7.529552,164.5349,3.693265,0,0,0,0,0,1,1,1,1,0
1/17/2016 9:30,3.357095,3.792773,144.3732,11.83424,825.157,2.363249,4.184237,448.9488,793.9144,46.27861,29.48765,11.93528,0.0389437,5.031799,0.3044161,29.02084,5.499634,7.436233,160.7593,3.812696,0,0,1,0,1,0,0,0,1,1
1/17/2016 9:40,3.489286,3.887016,151.0374,11.54969,801.2134,2.417625,4.08637,447.6633,814.4125,46.31603,30.0914,11.9856,0.04081801,4.789963,0.3127123,27.98285,5.432108,7.370629,156.2968,3.653423,0,0,0,1,1,0,1,1,0,0
1/17/2016 9:50,3.483809,3.94707,154.4066,11.51504,806.3044,2.406132,4.19555,433.8668,798.787,47.51334,31.56178,12.21172,0.04161921,4.772301,0.3179003,26.83693,5.380268,7.229547,157.8569,3.808577,0,0,0,0,1,1,0,0,0,0
1/17/2016 10:00,3.490068,4.054601,149.1753,11.32286,845.2451,2.440803,4.010289,428.1202,771.4831,49.1246,30.35629,11.65421,0.04231249,4.895638,0.3159401,27.34021,5.259073,7.545094,154.6155,3.85181,1,1,1,1,0,1,0,0,1,1
1/17/2016 10:10,3.626736,3.991322,156.6194,11.04053,814.1279,2.501044,3.987932,448.2509,777.6461,51.14078,31.4227,11.23901,0.04264782,4.883867,0.3148751,28.45566,5.348685,7.245529,152.5262,3.699718,0,1,0,0,0,1,0,1,1,0
1/17/2016 10:20,3.602641,4.18681,150.3261,11.5426,829.4794,2.592721,4.167948,459.1506,810.7935,51.13425,30.8666,11.27566,0.04342311,4.980815,0.3258062,28.48758,5.531374,7.159091,151.3339,3.716165,1,0,1,0,1,1,1,1,1,0
1/17/2016 10:30,3.651636,4.011463,148.0378,11.95006,798.1158,2.597738,4.187245,456.1348,844.5432,49.65497,31.03787,10.97151,0.04311718,4.922,0.3192564,27.8134,5.460186,7.490705,145.2243,3.554643,0,1,1,0,1,1,1,0,0,0
1/17/2016 10:40,3.49714,4.042188,153.9532,12.00184,799.2138,2.485197,4.140964,469.5759,873.6359,49.19933,30.48853,10.77291,0.04290735,5.101359,0.3066976,27.81461,5.237444,7.483794,147.4218,3.596545,1,1,0,0,0,1,0,1,0,1
1/17/2016 10:50,3.362339,4.066983,156.9378,12.14428,825.5751,2.587098,4.282833,473.6397,860.7876,48.74679,31.24832,10.59156,0.04125183,5.047897,0.296754,26.61568,5.06419,7.211516,148.3305,3.507424,1,1,1,0,1,1,0,1,0,0
1/17/2016 11:00,3.335088,3.942033,158.7749,11.61654,842.7874,2.486003,4.279263,476.2414,867.793,50.79165,30.02918,10.16769,0.04283655,4.841461,0.307065,27.13484,4.932586,7.072393,150.5755,3.371567,0,0,0,0,0,0,0,0,1,0
1/17/2016 11:10,3.243545,4.065785,152.6268,12.14681,861.1363,2.402637,4.391425,455.1191,882.4529,52.35746,29.61436,9.66643,0.0412831,4.996827,0.308001,26.51214,4.9238,6.783624,156.928,3.407152,1,1,0,1,0,0,0,1,1,0
1/17/2016 11:20,3.191921,3.914401,159.172,11.64099,836.3301,2.462189,4.278626,449.7351,923.0022,52.68592,29.94754,9.870131,0.04059736,4.783338,0.3213376,26.06574,4.751891,6.515802,161.508,3.573543,1,1,1,0,1,0,0,1,0,1
1/17/2016 11:30,3.187522,3.920464,158.132,11.86806,806.244,2.383868,4.343003,452.2553,956.2532,52.97844,30.17627,10.295,0.04247398,4.936063,0.3281318,27.2984,4.670623,6.198269,156.1448,3.693054,1,0,1,1,0,0,0,1,1,0
1/17/2016 11:40,3.259893,4.046774,157.8767,11.72356,784.2225,2.33724,4.458454,450.6617,930.5818,51.87543,30.08108,10.76073,0.04209835,5.163724,0.3132715,27.5364,4.468644,6.060913,154.071,3.602883,0,1,0,0,0,0,0,1,0,1
1/17/2016 11:50,3.135559,4.233702,152.499,11.7426,797.3281,2.317183,4.306779,443.8263,914.5731,54.02803,30.63585,10.92739,0.04309372,5.174087,0.328262,27.4469,4.278364,6.217998,149.284,3.502669,1,1,1,0,1,0,1,1,0,1
1/17/2016 12:00,3.2438,4.137425,148.8267,11.62775,779.3908,2.290478,4.302003,453.4439,910.519,54.78383,30.55396,11.09786,0.04473299,5.281476,0.3230093,28.65434,4.412834,6.458814,145.7619,3.476053,0,1,0,0,0,0,0,1,1,0
1/17/2016 12:10,3.326256,4.343849,149.1496,11.29513,742.4787,2.294141,4.137438,459.8575,865.3331,53.12564,32.01751,10.77922,0.04682506,5.352011,0.3093201,29.12076,4.535556,6.414173,148.083,3.506806,0,0,0,1,0,0,1,1,0,1
1/17/2016 12:20,3.349238,4.41528,147.4939,10.9399,720.6648,2.214867,4.292493,439.9946,851.3434,54.26185,32.44266,10.76694,0.04488734,5.303084,0.3182456,29.58088,4.610415,6.254611,154.6191,3.470184,0,1,0,1,1,0,0,1,1,1
1/17/2016 12:30,3.435001,4.585855,142.0002,11.06794,705.9856,2.221917,4.499693,439.1874,860.5463,51.61285,30.93278,10.66949,0.04416543,5.253414,0.3235082,30.81586,4.543059,6.138493,147.0214,3.39942,1,1,1,0,0,1,0,1,1,0
1/17/2016 12:40,3.581819,4.742228,148.5738,11.56812,694.827,2.242479,4.345972,427.006,883.5154,49.55807,29.57335,10.55517,0.04257437,5.394303,0.3165949,30.66898,4.671172,5.933312,152.9787,3.284204,0,1,1,0,0,1,1,1,0,1
1/17/2016 12:50,3.752623,4.80719,154.3235,11.32209,681.8757,2.255473,4.292487,423.5381,886.7816,48.00772,30.7364,10.40563,0.04380178,5.457553,0.3315652,30.97142,4.787271,6.069159,158.9588,3.39062,0,1,0,1,1,1,1,0,0,0
1/17/2016 13:00,3.6179,4.953205,161.7146,11.4123,654.3837,2.150617,4.452215,441.2745,877.0892,49.30415,29.94424,10.52201,0.0427571,5.618999,0.3398303,30.45851,4.634645,5.832565,160.2124,3.530818,1,1,0,0,1,1,0,1,0,1
1/17/2016 13:10,3.628032,5.170187,159.8628,11.56006,625.1467,2.15055,4.393486,452.3101,836.4485,51.02888,31.00436,10.34487,0.04158669,5.341916,0.3500915,30.5811,4.766492,5.971061,160.2771,3.648441,1,0,1,0,1,0,0,1,0,1
1/17/2016 13:20,3.771555,4.943904,167.3082,11.65627,599.1158,2.220477,4.48889,465.9564,843.633,49.20606,31.87803,10.78564,0.04105475,5.527211,0.3483643,31.06513,4.743777,6.229266,152.5234,3.741241,0,0,1,1,0,0,0,0,1,1
1/17/2016 13:30,3.802372,4.69748,163.7573,12.20412,593.1973,2.274829,4.683244,469.8377,839.8236,50.32406,31.2746,10.5514,0.04053565,5.490683,0.3615855,30.75808,4.708213,5.987633,151.0634,3.754195,1,0,0,1,1,1,1,0,1,0
1/17/2016 13:40,3.846484,4.612069,169.7494,12.68519,606.7341,2.170683,4.458979,451.7618,801.9114,50.50711,32.01059,10.85938,0.04052841,5.674531,0.3747616,29.79018,4.859468,6.1318,145.8096,3.571785,1,1,1,0,0,1,1,1,0,1
